"experiment_id","video_id","model_name","technique_name","rag_enabled","gt_total_energy_kcal","gt_total_protein_g","gt_total_fat_g","gt_total_carbohydrate_g","pred_total_energy_kcal","pred_total_protein_g","pred_total_fat_g","pred_total_carbohydrate_g"
"2850","21","Llama 3.2 3B Instruct","zero-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2851","21","Llama 3.2 3B Instruct","few-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2853","21","Llama 3.2 3B Instruct","structured-output","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2855","21","Phi-4-mini 3.8B Instruct","few-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2856","21","Phi-4-mini 3.8B Instruct","chain-of-thought","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2857","21","Phi-4-mini 3.8B Instruct","structured-output","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2858","21","Qwen 2.5 3B Instruct","zero-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2859","21","Qwen 2.5 3B Instruct","few-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2860","21","Qwen 2.5 3B Instruct","chain-of-thought","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2861","21","Qwen 2.5 3B Instruct","structured-output","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2862","21","Gemma-SEA-LION v4 4B","zero-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2866","21","MedGemma 4B","zero-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2867","21","MedGemma 4B","few-shot","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2868","21","MedGemma 4B","chain-of-thought","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2869","21","MedGemma 4B","structured-output","0","731","38.700000159442425","17.600000023841858","104.69999997317791",NULL,NULL,NULL,NULL
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2871","22","Llama 3.2 3B Instruct","few-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2874","22","Phi-4-mini 3.8B Instruct","zero-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2886","22","MedGemma 4B","zero-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2887","22","MedGemma 4B","few-shot","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2888","22","MedGemma 4B","chain-of-thought","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2889","22","MedGemma 4B","structured-output","0","1450","82.50000045448542","85.2999999076128","78.39999997615814",NULL,NULL,NULL,NULL
"2890","23","Llama 3.2 3B Instruct","zero-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2891","23","Llama 3.2 3B Instruct","few-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2892","23","Llama 3.2 3B Instruct","chain-of-thought","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2893","23","Llama 3.2 3B Instruct","structured-output","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2894","23","Phi-4-mini 3.8B Instruct","zero-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2895","23","Phi-4-mini 3.8B Instruct","few-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2896","23","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2897","23","Phi-4-mini 3.8B Instruct","structured-output","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2898","23","Qwen 2.5 3B Instruct","zero-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2899","23","Qwen 2.5 3B Instruct","few-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2900","23","Qwen 2.5 3B Instruct","chain-of-thought","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2901","23","Qwen 2.5 3B Instruct","structured-output","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2902","23","Gemma-SEA-LION v4 4B","zero-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2903","23","Gemma-SEA-LION v4 4B","few-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2904","23","Gemma-SEA-LION v4 4B","chain-of-thought","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2905","23","Gemma-SEA-LION v4 4B","structured-output","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2906","23","MedGemma 4B","zero-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2907","23","MedGemma 4B","few-shot","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2908","23","MedGemma 4B","chain-of-thought","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2909","23","MedGemma 4B","structured-output","0","1796","41.299999967217445","80.49999924749136","250.59999990463257",NULL,NULL,NULL,NULL
"2910","24","Llama 3.2 3B Instruct","zero-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2911","24","Llama 3.2 3B Instruct","few-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2912","24","Llama 3.2 3B Instruct","chain-of-thought","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2913","24","Llama 3.2 3B Instruct","structured-output","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2914","24","Phi-4-mini 3.8B Instruct","zero-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2915","24","Phi-4-mini 3.8B Instruct","few-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2916","24","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2917","24","Phi-4-mini 3.8B Instruct","structured-output","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2918","24","Qwen 2.5 3B Instruct","zero-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2919","24","Qwen 2.5 3B Instruct","few-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2920","24","Qwen 2.5 3B Instruct","chain-of-thought","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2921","24","Qwen 2.5 3B Instruct","structured-output","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2922","24","Gemma-SEA-LION v4 4B","zero-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2923","24","Gemma-SEA-LION v4 4B","few-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2924","24","Gemma-SEA-LION v4 4B","chain-of-thought","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2925","24","Gemma-SEA-LION v4 4B","structured-output","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2926","24","MedGemma 4B","zero-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2927","24","MedGemma 4B","few-shot","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2928","24","MedGemma 4B","chain-of-thought","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2929","24","MedGemma 4B","structured-output","0","1112.2000000476837","109.19999997317791","58.80000001192093","46.19999974966049",NULL,NULL,NULL,NULL
"2930","25","Llama 3.2 3B Instruct","zero-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2931","25","Llama 3.2 3B Instruct","few-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2932","25","Llama 3.2 3B Instruct","chain-of-thought","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2933","25","Llama 3.2 3B Instruct","structured-output","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2935","25","Phi-4-mini 3.8B Instruct","few-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2936","25","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2937","25","Phi-4-mini 3.8B Instruct","structured-output","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2938","25","Qwen 2.5 3B Instruct","zero-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2939","25","Qwen 2.5 3B Instruct","few-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2940","25","Qwen 2.5 3B Instruct","chain-of-thought","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2941","25","Qwen 2.5 3B Instruct","structured-output","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2942","25","Gemma-SEA-LION v4 4B","zero-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2943","25","Gemma-SEA-LION v4 4B","few-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2944","25","Gemma-SEA-LION v4 4B","chain-of-thought","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2945","25","Gemma-SEA-LION v4 4B","structured-output","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2946","25","MedGemma 4B","zero-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2947","25","MedGemma 4B","few-shot","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2948","25","MedGemma 4B","chain-of-thought","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2949","25","MedGemma 4B","structured-output","0","1419","23.100000217556953","21.200000196695328","287.40000000596046",NULL,NULL,NULL,NULL
"2950","26","Llama 3.2 3B Instruct","zero-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2951","26","Llama 3.2 3B Instruct","few-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2953","26","Llama 3.2 3B Instruct","structured-output","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2954","26","Phi-4-mini 3.8B Instruct","zero-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2955","26","Phi-4-mini 3.8B Instruct","few-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2956","26","Phi-4-mini 3.8B Instruct","chain-of-thought","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2957","26","Phi-4-mini 3.8B Instruct","structured-output","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2958","26","Qwen 2.5 3B Instruct","zero-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2959","26","Qwen 2.5 3B Instruct","few-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2960","26","Qwen 2.5 3B Instruct","chain-of-thought","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2961","26","Qwen 2.5 3B Instruct","structured-output","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2962","26","Gemma-SEA-LION v4 4B","zero-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2963","26","Gemma-SEA-LION v4 4B","few-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2964","26","Gemma-SEA-LION v4 4B","chain-of-thought","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2965","26","Gemma-SEA-LION v4 4B","structured-output","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2966","26","MedGemma 4B","zero-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2967","26","MedGemma 4B","few-shot","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2968","26","MedGemma 4B","chain-of-thought","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2969","26","MedGemma 4B","structured-output","0","720","92.2999999821186","10.900000013411045","59.29999998211861",NULL,NULL,NULL,NULL
"2970","27","Llama 3.2 3B Instruct","zero-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2971","27","Llama 3.2 3B Instruct","few-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2973","27","Llama 3.2 3B Instruct","structured-output","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2975","27","Phi-4-mini 3.8B Instruct","few-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2977","27","Phi-4-mini 3.8B Instruct","structured-output","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2978","27","Qwen 2.5 3B Instruct","zero-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2981","27","Qwen 2.5 3B Instruct","structured-output","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2982","27","Gemma-SEA-LION v4 4B","zero-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2983","27","Gemma-SEA-LION v4 4B","few-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2984","27","Gemma-SEA-LION v4 4B","chain-of-thought","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2985","27","Gemma-SEA-LION v4 4B","structured-output","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2986","27","MedGemma 4B","zero-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2987","27","MedGemma 4B","few-shot","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2988","27","MedGemma 4B","chain-of-thought","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2989","27","MedGemma 4B","structured-output","0","2900","25.5","230","191",NULL,NULL,NULL,NULL
"2990","28","Llama 3.2 3B Instruct","zero-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2991","28","Llama 3.2 3B Instruct","few-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2993","28","Llama 3.2 3B Instruct","structured-output","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2995","28","Phi-4-mini 3.8B Instruct","few-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2996","28","Phi-4-mini 3.8B Instruct","chain-of-thought","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2997","28","Phi-4-mini 3.8B Instruct","structured-output","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2998","28","Qwen 2.5 3B Instruct","zero-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"2999","28","Qwen 2.5 3B Instruct","few-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3000","28","Qwen 2.5 3B Instruct","chain-of-thought","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3001","28","Qwen 2.5 3B Instruct","structured-output","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3002","28","Gemma-SEA-LION v4 4B","zero-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3003","28","Gemma-SEA-LION v4 4B","few-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3005","28","Gemma-SEA-LION v4 4B","structured-output","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3006","28","MedGemma 4B","zero-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3007","28","MedGemma 4B","few-shot","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3008","28","MedGemma 4B","chain-of-thought","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3009","28","MedGemma 4B","structured-output","0","674","70.7000000178814","25.000000208616257","44.69999983906746",NULL,NULL,NULL,NULL
"3010","29","Llama 3.2 3B Instruct","zero-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3012","29","Llama 3.2 3B Instruct","chain-of-thought","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3014","29","Phi-4-mini 3.8B Instruct","zero-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3016","29","Phi-4-mini 3.8B Instruct","chain-of-thought","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3017","29","Phi-4-mini 3.8B Instruct","structured-output","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3018","29","Qwen 2.5 3B Instruct","zero-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3019","29","Qwen 2.5 3B Instruct","few-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3022","29","Gemma-SEA-LION v4 4B","zero-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3023","29","Gemma-SEA-LION v4 4B","few-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3024","29","Gemma-SEA-LION v4 4B","chain-of-thought","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3025","29","Gemma-SEA-LION v4 4B","structured-output","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3026","29","MedGemma 4B","zero-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3027","29","MedGemma 4B","few-shot","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3028","29","MedGemma 4B","chain-of-thought","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3029","29","MedGemma 4B","structured-output","0","805","40.400000005960464","19.200000010430813","120",NULL,NULL,NULL,NULL
"3030","30","Llama 3.2 3B Instruct","zero-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3031","30","Llama 3.2 3B Instruct","few-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3035","30","Phi-4-mini 3.8B Instruct","few-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3036","30","Phi-4-mini 3.8B Instruct","chain-of-thought","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3038","30","Qwen 2.5 3B Instruct","zero-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3039","30","Qwen 2.5 3B Instruct","few-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3040","30","Qwen 2.5 3B Instruct","chain-of-thought","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3041","30","Qwen 2.5 3B Instruct","structured-output","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3042","30","Gemma-SEA-LION v4 4B","zero-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3043","30","Gemma-SEA-LION v4 4B","few-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3044","30","Gemma-SEA-LION v4 4B","chain-of-thought","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3045","30","Gemma-SEA-LION v4 4B","structured-output","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3046","30","MedGemma 4B","zero-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3047","30","MedGemma 4B","few-shot","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3048","30","MedGemma 4B","chain-of-thought","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
"3049","30","MedGemma 4B","structured-output","0","2370","67.10000000149012","41.5","434.5",NULL,NULL,NULL,NULL
